question_id,source_id,exam,state,year,stage,paper,question_number,question_text,marks,marks_basis,paper_scope,subject,topic,subtopic,difficulty,difficulty_basis,static_current,static_current_basis,national_state_scope,national_state_basis,repeated_concept,repeated_concept_count,repeated_concept_group,matched_keyword,classification_method,classification_confidence,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags
q_5869fb0dea3b3944,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,100,"g§ñH¥${V Ho$ ~hþaoIr` {gÕm§V Ho$ AZwgma, gm§ñH¥${VH$ {dH$mg Ho$ {bE H$moB© {ZpíMV MaU Zht h¢ (EH$aoIr` {gÕm§V H$s Vah) Am¡a ì`pŠVJV g§ñH¥${V`m± AbJ-AbJ {dH${gV hmoVr h¢ Am¡a gm§ñH¥${VH$ {dH$mg AbJ-AbJ hmoVm h¡ & Bg {dMma Ho$ g_W©H$ h¢ (A) _me©b S>r. gh{bÝg (B) boñbr ìhmBQ> Am¡a Oy{b`Z EM. ñQ>rdS>©© (C) Eë_Z Ama. godm (D) CnamoŠV g^r 101. {H$ZH$s am` Wr {H$ """"bodr-ñQ´>m°g H$m CÚ_ AË`{YH$ _hËdmH$m§jr Wm, {OgH$m AW© h¡ {H$ CZHo$ {díbofU ~hþV gVhr Wo Am¡a CnbãY Am±H$‹S>m| na ~hþV H$_ Ü`mZ {X`m J`m Wm &'' ? (A) bm{Xñbmod hmobr (B) AmW©a _m¡{ag hmoH$mQ>© (C) ES>_§S> brM (D) CnamoŠV _| go H$moB© ZhtCnamoŠCnamoŠ 02/GO/CC/M-2025 – 06/I -34- SECTION – III (Compulsory)",,unavailable,optional_or_specialized,Current Affairs,National Current Affairs,"Recent schemes, reports, awards, appointments, events",hard,long_mains_prompt,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,277,current affairs::national current affairs::2025,2025,transparent_keyword_rules,0.573,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_f081a0a507abd580,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,102,"According to renowned Anthropologist- D. N. Majumdar, who established the Lucknow School of Indian Anthropology, the beginning of Indian Anthropology can be traced from the establishment of Asiatic Society of Bengal that was inaugurated by Sir William Jones in the following year (D)",,unavailable,optional_or_specialized,Geography,World Geography,"Continents, resources, climate regions",easy,who,static,default_static_absence_of_current_signal,other_state_specific,lucknow,true,5,geography::world geography::asia,asia,transparent_keyword_rules,0.613,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_0abda18fc3026e07,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,103,National average rate of literacy was scheduled tribals in the country was,,unavailable,optional_or_specialized,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",medium,default_estimate,static,default_static_absence_of_current_signal,national,national,true,11,polity and governance::constitution::schedule,schedule,transparent_keyword_rules,0.593,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_a41b03471bab8877,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,104,"The Palaeolithic age in India, divided into three phases based on the nature of tools and climate change : Upper Palaeolithic age, Middle Palaeolithic age, and lower Palaeolithic age, is lasted between the following",,unavailable,optional_or_specialized,Geography,Physical Geography,"Geomorphology, climatology, oceanography, soils",medium,default_estimate,static,default_static_absence_of_current_signal,national,india,true,4,geography::physical geography::climate,climate,transparent_keyword_rules,0.593,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_f7f94d03f6ce9adb,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,105,A phase of life begins at the age of 50 years in Ancient Indian Social System when the peoples hand over their household responsibilities to children and thereafter devotes time to the God and tries to bring his senses under control through tapasya in view of focusing on chastity and self-control. The phase is called (A) Moksha (B) Dharma (C) Banprasth (D) Sanyas,,unavailable,optional_or_specialized,Unclassified,Unclassified,,easy,when,static,default_static_absence_of_current_signal,national,india,false,0,,,transparent_keyword_rules,0.353,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_789ab53e130168e6,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,106,Indian Constitution has a provision in following article which empowers the President of India to make a list of Scheduled tribes in consultation with the Governor of each state. This is the subject for parliament revisions,,unavailable,optional_or_specialized,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",easy,which,static,default_static_absence_of_current_signal,national,india,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.78,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_485f0353e980abf2,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,107,"To whom the Scheduled Tribes and Other Traditional Forest Dwellers (Recognition of Forest Rights) Act, 2006, has authorizes to commence the process for determining nature and extent of individual or community forest rights or both simultaneously ? (A) Tahsildar/Block Development (B) State Forest Department (C) District Collector/Deputy Commissioner (D) Gram Sabha 02/GO/CC/M-2025 – 06/I -35- [ P.T.O. IÊS – IIIIÊS (A{Zdm`©)",,unavailable,optional_or_specialized,Economy,Development and Planning,"Poverty, employment, human development, welfare",easy,who,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,23,economy::development and planning::niti,niti,transparent_keyword_rules,0.64,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_083405b13befd0b7,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,102,"bIZD$ ñHy$b Am°\$ B§{S>`Z E§W«monmobm°Or H$s bIbI ñWmnZm H$aZo dmbo à{gÕ _mZd{dkmZr- S>r. EZ. _Oy_Xma Ho$ AZwgma ^maVr` _mZd{dkmZ H$s ewéAmV E{e`m{Q>H$ gmogmBQ>r Am°\$ ~§Jmb H$s ñWmnZm go _mZr Om gH$Vr h¡, {OgH$m CX²KmQ>Z AJbo df© ga {d{b`_ OmoÝg Ûmam {H$`m J`m Wm 103. ^maV H$s OZJUZm, ^^ Ho$ AZwgma gmjaVm H$s amîQ´>r` Am¡gV Xa à{VeV Wr O~{H$ Xoe _| AZwgy{MV OZOm{V`m| Ho$ ~rM gmjaVm Xa Wr à{VeV à{VeV à{VeV à{VeV 104. ^maV _| nwamnmfmU `wJ H$mo Am¡Omam| H$s àH¥${V Am¡a Obdm`w n[adV©Z Ho$ AmYma na VrZ MaUm| _| {d^m{OV {H$`m J`m h¡ : CÀM nwamnmfmU `wJ, _Ü` nwamnmfmU `wJ Am¡a {ZåZ nwamnmfmU `wJ, {ZåZ{b{IV Ho$ ~rM K{Q>V hþAm h¡ (A) 500,000 go B©gm nyd© (B) 200,000 go B©gm nyd© go B©gm nyd© go B©gm nyd© 105. àmMrZ ^maVr` gm_m{OH$ ì`dñWm _| OrdZ H$m EH$ àmàm MaU 50 df© H$s Am`w go ewê$ hmoVm h¡ O~ bmoJ AnZr Kaoby {Oå_oXm[a`m± ~ÀMm| H$mo gm¢n XoVo h¢ Am¡a CgHo$ ~mX ^JdmZ H$mo g_` g_{n©V H$aVo h¢ Am¡a ewÕVm na Ü`mZ H|${ÐV H$aVo hþE Vnñ`m Ho$ _mÜ`_ go AnZr B§{Ð`m| H$mo {Z`§ÌU _| bmZo H$s H$mo{ee H$aVo h¢ & Bg MaU H$mo H$hm OmVm h¡ (A) _moj (B) Y_© (C) ~mUàñW (D) gÝ`mg 106. ^maVr` g§{dYmZ Ho$ {ZåZ{b{IV AZwÀN>oX _| ^^ EH$ àmdYmZ h¡ Omo ^maV Ho$ amîQ´>n{V H$mo àË`oH$ amÁ` Ho$ amÁ`nmb Ho$ nam_e© go AZwgy{MV OZOm{V`m| H$s EH$ gyMr ~ZmZo H$m A{YH$ma XoVm h¡ & `h g§gX _| g§emoYZ H$m {df` h¡",,unavailable,optional_or_specialized,Unclassified,Unclassified,,hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.293,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_afc82b20d4281746,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,107,"AZwgy{MV OZOm{V Am¡a AÝ` nma§n[aH$ dZ {Zdmgr (dZ A{YH$mam| H$s _mÝ`Vm) A{Y{Z`_, 2006 {H$gH$mo ì`pŠVJV `m gm_wXm{`H$ dZ A{YH$mam| `m XmoZm| H$s àH¥${V Am¡a gr_m H$mo EH$ gmW {ZYm©[aV H$aZo H$s à{H«$`m ewê$ H$aZo Ho$ {bE A{YH¥$V H$aVm h¡ ? (A) VhgrbXma/I§S> {dH$mg A{YH$mar (B) amÁ` dZ {d^mJ (C) {Obm H$boŠQ>a/Cnm`wŠV (D) J«m_ g^m 02/GO/CC/M-2025 – 06/I -36-",,unavailable,optional_or_specialized,Current Affairs,National Current Affairs,"Recent schemes, reports, awards, appointments, events",hard,long_mains_prompt,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,277,current affairs::national current affairs::2025,2025,transparent_keyword_rules,0.573,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_3d636f0f77ae8935,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,108,The existence of this Soanian tradition excavated in the north-western part of the subcontinent by (A) de Terra and T. T. Paterson (B) Robert Bruce Foote (C) Robin Dennell (D) None of the above,,unavailable,optional_or_specialized,Geography,World Geography,"Continents, resources, climate regions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,4,geography::world geography::continent,continent,transparent_keyword_rules,0.532,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_2de63b6cd10a0fed,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,109,"Some of the hill tribes, like Irulas, Kodars, Paniyans and Kurumbas, are found in some patches in Southern part of mainland India. They represent, according to the following ethnic element (A) Pre-Dravidian (B) Dravidian (C) Proto Australoid (D) Negrito",,unavailable,optional_or_specialized,Science and Technology,Technology,"Space, IT, biotechnology, defence technology",medium,default_estimate,static,default_static_absence_of_current_signal,national,india,true,282,science and technology::technology::ai,ai,transparent_keyword_rules,0.593,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_74976c020c2e6915,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,110,Brahmins of Rampura village in southern India were studied by M. N. Srinivas and on the basis of which he proposed a concept of dominant caste. But the following scholar has criticized his concept of dominant castes (A) T. K. Oomen (B) S. C. Dube (C) Both of the above (D) None of the above,,unavailable,optional_or_specialized,Unclassified,Unclassified,,easy,which,static,default_static_absence_of_current_signal,national,india,false,0,,,transparent_keyword_rules,0.353,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_88e7435284245338,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,111,"In India, the National Integration Council are “the foundation of our national life is common citizenship, unity in diversity, freedom of religions, secularism, equality, justice-social-economic and political, and fraternity among all communities”. These were adopted in the year given below",,unavailable,optional_or_specialized,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",medium,default_estimate,static,default_static_absence_of_current_signal,national,india,false,1,,citizenship,transparent_keyword_rules,0.593,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_5d217fab16e96025,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,112,"Harappa, a major site of the Indus valley civilization, culture of which existed excavated by Daya Ram Sahni on the bank of the river (A) Chinao (B) Sindh (C) Satlaz (D) Ravi 02/GO/CC/M-2025 – 06/I -37- [ P.T.O.",,unavailable,optional_or_specialized,History,Ancient History,"Prehistory, Indus, Vedic, Buddhism, Jainism, Maurya, Gupta",easy,which,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,27,history::ancient history::indus,indus,transparent_keyword_rules,0.64,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_88723c41d54f48a3,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,108,Bg gmo{Z`Z na§nam Ho$ ApñVËd H$mo BB _| _mÝ`Vm Xr JB© Wr & BgH$s IwXmB© Cn_hmÛrn Ho$ CÎma-npíM_r ^mJ _| {ZåZ{b{IV nwamVËd{dX² Ûmam H$s JB© Wr (A) S>r Q>oam Am¡a Q>r. Q>r. n¡Q>agZ (B) am°~Q>© ~«yg \y$Q>o (C) am°{~Z S>oZob (D) CnamoŠV _| go H$moB© Zht,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.285,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_e0ab11316f3d9be7,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,109,"Hw$N> nhm‹S>r OZOm{V`m±, O¡go Bébmg, H$moS>ma, n{Z`mZ Am¡a Hw$éå~m, _w»` ^y{_ ^maV Ho$ X{jUr ^mJ _| Hw$N> {hñgm| _| nmB© OmVr h¢ & do {ZåZ{b{IV OmVr` VËd H$m à{V{Z{YËd H$aVo h¢ (A) nyd©-Ð{d{‹S>`Z (B) Ð{d{‹S>`Z (C) àmoQ>mo Am°ñQ´>obm°BS> (D) Zo{J«Q>mo",,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.285,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
q_1c76e9450b76c0c2,src_478698e6175b382d,BPSC,Bihar,2024,Mains,Anthropology,110,"X{jUr ^maV Ho$ am_nwam Jm±d Ho$ ~«m÷Um| H$m AÜ``Z E_. EZ. lr{Zdmg Zo {H$`m Am¡a CgHo$ AmYma na CÝhm|Zo ""à^mdembr Om{V' H$s AdYmaUm H$m àñVmd aIm & bo{H$Z {ZåZ{b{IV {dÛmZ Zo ""à^mdembr Om{V' H$s CZH$s AdYmaUm H$s AmbmoMZm H$s h¡ (A) Q>r. Ho$. Amo_Z (B) Eg. gr. Xþ~o (C) CnamoŠV _| go XmoZm| (D) CnamoŠV _| go H$mB© Zht 111. ^maV _|, amîQ´>r` EH$Vm n[afX H$m JR>Z _| {H$`m J`m Wm BgHo$ CÔoí` h¡, """"h_mao amîQ´>r` OrdZ H$m AmYma gm_mÝ` ZmJ[aH$Vm, {d{dYVm _| EH$Vm, Y_m] H$s ñdV§ÌVm, Y_©{ZanojVm, g_mZVm, Ý`m`-gm_m{OH$-Am{W©H$ Am¡a amOZr{VH$ Am¡a g^r g_wXm`m| Ho$ ~rM ^mB©Mmam h¡ '' & BÝh| ZrMo {XE JE df© _| AnZm`m J`m Wm",,unavailable,optional_or_specialized,Science and Technology,Technology,"Space, IT, biotechnology, defence technology",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,282,science and technology::technology::ai,ai,transparent_keyword_rules,0.562,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Anthropology,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Anthropology.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_478698e6175b382d_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-anthropology.pdf,extracted,pypdf_text_regex,
