question_id,source_id,exam,state,year,stage,paper,question_number,question_text,option_a,option_b,option_c,option_d,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags,notes
q_14fbab37de42c226,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,33,"On whose recommendation, was 33. किसकी अनुशंसा के बाद, भारत में 1970 में Department of Personnel created कार्मिक विभाग का गठन हुआ? in 1970 in India? A] पॉल एच० अप्पलबी * [8] K. Santhanam ee [8] के० संथानम ' [0] Gorwala Committee [0] गोरवाला समिति [0] as Administrative Reform [0] प्रथम प्रशासनिक सुधार आयोग ommission",Paul H. Appleby oe 1 [A] pag,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_1e3ebb39832a7928,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,34,"Which of the following Articles deals 34. निम्नलिखित में से कौन-सा oe with ‘Audit of Account of Panchayats’? Account of Panchayats’ 4 सब ? [A] [छ] 243 - J [8] 243 -J ic) 243 - ६ | [0] 243 -K [0] 243 - 1, [0] 243 - 1.",243 -I [A] 243-1,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_252fbb7b221a858b,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,35,Which of the following Committees | 35- निम्नलिखित में से किस कमिटि ने पंचायती राज of Panchayati Raj? [A] जी० बी० के० राव कमिटि [8] L. M. Singhvi Committee [8] ade chin gy [0] Ashok Mehta Committee [०] अशाक मंहता [0] Gadgil Committee [0] गाडगिल कमिटि,G. ५. K. Rao Committee,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_9803476c1175658a,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,36,What are the types of economic 36. आर्थिक विकास के प्रकार कया हैं? development? L. संतुलित I. Balanced II असंतुलित II. Unbalanced मे il | हां; Progress I. प्रग IV. Growth IV. वृद्धि the options given below : [५] 1 और गा [8] 1 and पा [8] 1 और Il [0] गा and IV [0] शा और Iv [0] II and IV [0] 0 और IV 1-A 7 [ P.T.O. |,‘I and II और ce,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_b04944a3e8e20d8a,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,37,"What are the parameters of 37. विकास के मापदण्ड क्या हैं? | कि I, Social and economic indicator 1. जीवन का भौतिक गुणवत्ता सूचक Il. Physical quality of life index हे Ill. Infrastructure पा. आधारभूत शक IV. Balance of environment 19. पर्यावरण be: side . the options given below : [A] II और IV = ee [छ] 1और 1 _ [0] IV and 1 ' [0] 1४ और 1 | of sustainable development? मापक क्‍या हैं? improving quality of life वृद्धि | [0] All of the above [0] उपर्युक्त सभी",Technology [A] तकनीकी,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_e2e5a5cb1a6719ee,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,39,"bee was NABARD established in 39. भारत में NABARD की स्थापना कब हुई ? [8] 19th July, 1981 ' [8] 19 जुलाई, 1981 | | [D] 19th July, 1983 [0] 19 जुलाई, 1983","19th July, 1980 [A] 19 जुलाई, 1980",,"12th July, 1982 [0] 12 जुलाई, 1982",,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_c082dbccf67f6fda,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,40,"ae the sector of India’s Foreign 40. भारत का विदेशी व्यापार क्षेत्र क्या है? ह 1, Import. 1. आयात I. Export u. निर्यात Ill. Balance of Payment Il. भुगतान संतुलन IV. Balance of Trade IV. व्यापार संतुलन दा anewer from | Sean feo मेंस सही उत्त सुने [8] Il and IV | [8] 1 और Iv [0] पा and I [0] शा और ... [0] Mand! । [0] पा और 1 ँ 1-85 8 कर = Nationalisation take place in India? हुआ? bd [A] 19th May, 1969 [A] 19 मई, 1969 (2 [0] 19th July, 1969 कं ४ ""४ [0] 19th August, 1969 [6] 19 जुलाई, 1969 है [0] 19 अगस्त, 1969",1 and I [A] 1 और 0,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_498791a270d01ad2,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,42,"Wh dia li ? : Dhan Yojana started? [A] 26 जुलाई, 2014 [A] 26th July, 2014 [8] 28 अगस्त, 2014 [B] 28th August, 2014 [0] 28 सितम्बर, 2014 [D] 28th October, 2014",1954,1955 a 1955,1956 [C] 1956,1957 । [0] 1957 |,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_ab5876172c5a0a4f,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,44,When were the steps towards कदम उठाये गये? economic reforms taken by A] 1990 हि Government of India? fa 1991,1990 [0] 1992,1991 [0] 1993,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_20880ac7638b6f34,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,45,"When was the WTO agreement [A] 10 दिसम्बर, 1994 signed by the Government of India? [8] 20 दिसम्बर, 1994 [0] 30th December, 1994 as ?","10th December, 1994 [0] 30 दिसम्बर, 1994","20th December, 1994 [0] 1 जनवरी, 1995 |",,"1st January, 1995 46. “lla ie / ८९ द्वारा मापा जाता","CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_b00330edf1adc64a,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,46,Which of the following is measured a अंश by Electron Volt (EV)? [A] [8] Potential difference [C] धारा,Charge [8] विभवान्तर,,Current [0] ऊर्जा,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_b9e65125f29d893c,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,47,"Light year isa unit of [A] दूरी का ! [0] energy [0] intensity of light [0] प्रकाश की तीब्रता का | 1-A 9 [ P.T.O. ; f ice is dropped in a vessel 48. मिट्टी मिट्टी के तेल bs containing kerosene oil, when ice जाता है, बर्फ के पिघलने पर a melts, the level of kerosene will सतह [A] rise [8] उठ जाएगी In radio, television and cell phone, सूचनाएं ५ information is sent through. optical 49. रेडियो, टेलीविजन तथा oer जाती हैं? [A] cathode rays (Al कैथोड किरणों [8] electric signals [8] इलेक्ट्रिक सिग्नल [०] light । [0] प्रकाश",distance [8] समय का ह,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_fcb610f04cda7b4e,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,50,Which of the following is not a part ’ [8] Dendrites [8] डेन्ड्राइट्स ४ [0] Synapse [0] मिनेप्स [0] Nissl bodies [0] निस्सल निकाय,Axon [A] एकसॉन,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_d51d799ac63afc70,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,51,"Cardiology is the study of 51. ‘Cardiology’ किसका अध्ययन है? / [8] kidney [8] वृक्‍क का [0] liver [0] यकृत का th d ,",heart [A] हृदय का,,,tooth decay हि / ह [0] दंतक्षय का,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_bbccce0e93680be4,src_08a3d427789ea8e1,JPSC,Jharkhand,2017,Preliminary,General studies Paper-1,52,"Cloud computing services do no [8] platform as a service ORO] [8] मंच सेवा [९] software as a service [0] सॉफ्टवेयर सेवा [0] allotment of electromagnetic [0] वैद्युतचुम्बकीय स्पेक्ट्रम आवंटन spectrum _ 58. The next generation 5G technology 53. अगली पीढ़ी की 56 प्रौद्योगिकी, निम्नलिखित में will use range of which frequency से किस आवृत्ति बैंड का प्रयोग करेगी ? penis [A] केवल UBF की लघु आवृत्ति (1 GHza [A] Only low frequency (less than कम) [8] Only frequencies between [8] आवृत्ति 1 GHz 1 GHz to 6 GHz of UHF 6 GHz के बीच [0] Only very high frequencies [0] केवल अतिद्दीर्घ आवृत्तियों की 6 Guz से greater than 6 GHz ज्यादा [0] Both low frequencies (less than D दोनों लघु आवृत्ति 1 GHz) to high frequencies [0] आवृत्ति : GHz से कम) से दीर्घ (1 GHz to 6 GHz) and also more a9 (1 GHz से 6 GHz) और 6 GHz . than 6 GHz से ज्यादा । 1-A | 10 ै",infrastructure as a service eee [8] आधारभूत संरचना सेवा,,,,"CIVIL SERVICES PT EXAMINATION (BACKLOG)-2017, ADVT. NO. 27/2017 - General studies Paper-1",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=34&subject=General studies Paper-1.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_08a3d427789ea8e1_civil-services-pt-examination-backlog-2017-advt-no-27-2017-general-studies-paper-1.pdf,extracted,ocr_recovered,prelim_candidate_selected,
